EQUIPMENTID,HOUR,LANE_BUNDLE_DIRECTION,NR_LANES,TOTAL_VOLUME,AVG_SPEED_ARITHMETIC,AVG_SPEED_HARMONIC,OCCUPANCY
121726,18:20:00,D,3,366,74.2979012345679,71.17876543209876,19.426172839506172
121726,18:25:00,C,3,300,82.41691358024691,78.67604938271606,13.539753086419754
121726,18:25:00,D,3,362,74.68876543209876,71.53753086419754,18.88851851851852
121726,18:30:00,C,3,295,82.19987654320987,78.47617283950616,13.658765432098765
121726,18:30:00,D,3,353,75.70950617283951,72.4625925925926,17.810123456790123
121726,18:35:00,C,3,295,81.88753086419753,78.33864197530865,13.772839506172838
121726,18:35:00,D,3,351,76.32716049382717,73.15777777777778,17.68641975308642
121726,18:40:00,C,3,292,81.98765432098766,78.18074074074075,13.556913580246912
121726,18:40:00,D,3,362,75.1404938271605,72.01666666666667,18.525925925925925
121726,18:45:00,C,3,294,82.68246913580246,79.28086419753086,13.280000000000001
121726,18:45:00,D,3,368,75.62617283950618,72.64037037037036,18.22098765432099
121726,18:50:00,C,3,289,83.03518518518518,79.7611111111111,13.091728395061729
121726,18:50:00,D,3,360,75.04382716049383,71.83456790123458,18.49432098765432
121726,18:55:00,C,3,286,82.90864197530864,79.50506172839506,13.013580246913579
121726,18:55:00,D,3,351,75.11641975308642,71.83098765432098,18.18259259259259
121726,19:00:00,C,3,279,82.52802469135803,79.16111111111111,13.283333333333333
121726,19:00:00,D,3,350,75.71716049382717,72.32691358024692,17.93493827160494
121726,19:05:00,C,3,277,82.55864197530865,79.08851851851853,12.803703703703702
121726,19:05:00,D,3,351,76.71617283950617,73.579012345679,17.0641975308642
121726,19:10:00,C,3,282,82.61135802469136,78.89395061728395,12.885802469135802
121726,19:10:00,D,3,360,76.1332098765432,73.10753086419753,17.54567901234568
121726,19:15:00,C,3,284,81.9495061728395,78.08827160493827,13.527901234567901
121726,19:15:00,D,3,354,77.06802469135803,73.88,17.212592592592593
121726,19:20:00,C,3,280,82.37543209876543,78.51543209876543,13.19716049382716
121726,19:20:00,D,3,352,76.16395061728394,72.92925925925925,17.479012345679013
121726,19:25:00,C,3,277,82.52728395061729,78.80728395061729,12.990370370370371
121726,19:25:00,D,3,349,76.71358024691358,73.46691358024691,17.317283950617284
121726,19:30:00,C,3,275,82.37135802469136,78.66,13.225061728395062
121726,19:30:00,D,3,345,78.06518518518519,74.86765432098765,16.494444444444444
121726,19:35:00,C,3,272,83.72765432098765,79.82234567901234,12.439753086419753
121726,19:35:00,D,3,333,78.32395061728394,75.07654320987655,16.169753086419753
121726,19:40:00,C,3,273,83.52123456790123,79.70320987654321,12.586666666666666
121726,19:40:00,D,3,329,78.33938271604939,74.88049382716049,16.3279012345679
121726,19:45:00,C,3,268,83.67074074074074,79.59654320987654,12.543333333333333
121726,19:45:00,D,3,324,78.84333333333333,75.30604938271605,16.055555555555557
121726,19:50:00,C,3,258,85.03753086419754,81.05604938271605,11.434691358024692
121726,19:50:00,D,3,315,79.88049382716049,76.20061728395062,15.427407407407406
121726,19:55:00,C,3,257,85.94604938271605,81.9083950617284,11.255308641975308
121726,19:55:00,D,3,304,80.83827160493827,77.09703703703703,14.799012345679012
121726,20:00:00,C,3,247,86.04975308641976,82.17962962962963,10.920246913580247
121726,20:00:00,D,3,296,82.44419753086419,78.5941975308642,13.762839506172838
121727,17:00:00,C,3,249,91.60903614457831,89.07313253012047,9.922168674698796
121727,17:00:00,D,3,294,89.03156626506023,86.31951807228916,12.510843373493977
121727,17:05:00,C,3,256,91.37614457831326,88.90602409638554,10.238795180722892
121727,17:05:00,D,3,306,88.35192771084337,85.78096385542169,13.03542168674699
121727,17:10:00,C,3,273,90.28048192771084,87.61975903614459,10.872650602409639
121727,17:10:00,D,3,317,88.22903614457832,85.79698795180722,13.199277108433735
121727,17:15:00,C,3,272,89.49289156626506,87.0622891566265,11.585180722891565
121727,17:15:00,D,3,341,87.28638554216867,84.79614457831325,14.12289156626506
121727,17:20:00,C,3,274,89.70530120481928,87.30385542168675,11.591927710843374
121727,17:20:00,D,3,344,86.91542168674698,84.65228915662651,14.086867469879518
121727,17:25:00,C,3,270,89.47060240963856,86.82084337349397,11.50289156626506
121727,17:25:00,D,3,335,87.26253012048193,84.91,13.74698795180723
121727,17:30:00,C,3,267,89.29951807228915,86.9089156626506,11.558072289156627
121727,17:30:00,D,3,333,86.79566265060241,84.48168674698795,13.854337349397591
121727,17:35:00,C,3,265,89.48120481927711,87.0322891566265,11.230963855421686
121727,17:35:00,D,3,333,86.36325301204819,83.96192771084337,13.948192771084338
121727,17:40:00,C,3,276,89.0922891566265,86.53867469879518,11.565421686746987
121727,17:40:00,D,3,337,85.88578313253012,83.65542168674699,14.163975903614457
121727,17:45:00,C,3,283,88.55385542168675,86.15493975903614,11.714457831325301
121727,17:45:00,D,3,344,85.13951807228915,82.88686746987952,14.476265060240964
121727,17:50:00,C,3,278,88.25481927710842,85.74626506024096,11.682891566265061
121727,17:50:00,D,3,343,84.60168674698795,82.21975903614458,14.490481927710844
121727,17:55:00,C,3,274,88.19927710843373,85.64746987951807,11.466144578313253
121727,17:55:00,D,3,344,83.70927710843374,81.32939759036145,14.828192771084337
121727,18:00:00,C,3,273,88.23626506024095,85.63144578313253,11.359638554216868
121727,18:00:00,D,3,339,84.29277108433735,82.05409638554217,14.377590361445781
121727,18:05:00,C,3,274,87.88024096385543,85.21951807228916,11.569759036144578
121727,18:05:00,D,3,349,83.61481927710842,81.4756626506024,14.799638554216866
121727,18:10:00,C,3,285,88.0743373493976,85.51240963855422,11.682409638554217
121727,18:10:00,D,3,362,82.75867469879519,80.65626506024097,15.380963855421689
121727,18:15:00,C,3,287,88.16710843373494,85.70072289156626,11.559156626506024
121727,18:15:00,D,3,367,80.89469879518073,78.36951807228915,16.205542168674697
121727,18:20:00,C,3,280,87.34602409638555,84.77855421686746,12.19710843373494
121727,18:20:00,D,3,357,79.49301204819277,77.10192771084337,16.99144578313253
121727,18:25:00,C,3,275,87.25277108433735,84.8767469879518,12.171927710843374
121727,18:25:00,D,3,353,79.63638554216867,77.2410843373494,16.72120481927711
121727,18:30:00,C,3,277,87.41746987951807,84.70048192771085,11.92144578313253
121727,18:30:00,D,3,342,80.00975903614459,77.51024096385542,16.18975903614458
121727,18:35:00,C,3,271,87.26686746987951,84.80481927710844,12.073855421686748
121727,18:35:00,D,3,347,79.66963855421686,77.26421686746988,16.594819277108435
121727,18:40:00,C,3,272,87.31650602409638,84.89614457831325,11.84277108433735
121727,18:40:00,D,3,347,79.79590361445784,77.42240963855423,16.490000000000002
121727,18:45:00,C,3,273,87.53385542168675,84.95746987951807,11.979397590361446
121727,18:45:00,D,3,351,79.99253012048193,77.6721686746988,16.26843373493976
121727,18:50:00,C,3,266,87.95686746987951,85.26060240963855,11.553132530120482
121727,18:50:00,D,3,343,80.67204819277109,78.15638554216868,15.790602409638552
121727,18:55:00,C,3,258,87.56313253012048,85.08975903614457,11.882650602409639
121727,18:55:00,D,3,344,80.35180722891566,77.86759036144579,15.985180722891567
121727,19:00:00,C,3,255,88.35000000000001,85.6412048192771,11.284578313253013
121727,19:00:00,D,3,335,80.24072289156626,77.78036144578314,15.866024096385544
121727,19:05:00,C,3,249,88.82481927710843,86.24493975903614,10.953373493975903
121727,19:05:00,D,3,338,80.91337349397591,78.55963855421686,15.530361445783132
121727,19:10:00,C,3,255,88.8198795180723,86.11301204819277,10.927831325301204
121727,19:10:00,D,3,344,80.82421686746987,78.51951807228916,15.677710843373495
121727,19:15:00,C,3,254,88.76646341463415,86.09390243902439,11.057804878048781
121727,19:15:00,D,3,344,81.31,78.96780487804878,15.437195121951218
121727,19:20:00,C,3,252,88.91,86.26109756097561,11.023536585365854
121727,19:20:00,D,3,340,81.43134146341464,79.15243902439025,15.135731707317074
121727,19:25:00,C,3,248,89.25841463414633,86.62573170731707,11.09670731707317
121727,19:25:00,D,3,339,81.24646341463415,78.8020731707317,15.294512195121952
121727,19:30:00,C,3,250,89.08012195121951,86.39390243902439,10.867560975609756
121727,19:30:00,D,3,329,82.15560975609756,79.63024390243903,14.807439024390245
121727,19:35:00,C,3,248,89.09585365853658,86.27975609756098,10.610487804878048
121727,19:35:00,D,3,321,83.2240243902439,80.86621951219512,14.218414634146342
121727,19:40:00,C,3,244,89.23390243902439,86.54756097560976,10.704024390243903
121727,19:40:00,D,3,317,83.19073170731707,80.60597560975609,14.091829268292683
121727,19:45:00,C,3,241,90.1020731707317,87.20134146341464,10.432073170731707
121727,19:45:00,D,3,307,83.60548780487804,80.9059756097561,13.861829268292684
121727,19:50:00,C,3,232,90.7629268292683,88.03634146341463,10.324024390243903
121727,19:50:00,D,3,298,84.58121951219512,81.80646341463415,13.307926829268293
121727,19:55:00,C,3,227,91.45109756097561,88.25292682926829,10.019878048780487
121727,19:55:00,D,3,287,86.90682926829268,84.16268292682928,11.983658536585365
121727,20:00:00,C,3,222,92.99817073170732,90.28451219512195,8.862560975609757
121727,20:00:00,D,3,280,88.18707317073171,85.35573170731708,11.550243902439025
121729,17:00:00,C,3,91,97.85077777777778,93.497,3.5692222222222223
121729,17:00:00,D,3,77,97.39544444444445,92.50244444444444,3.2354444444444446
121729,17:05:00,C,3,94,97.79588888888888,93.501,3.7243333333333335
121729,17:05:00,D,3,77,97.07244444444444,92.07933333333332,3.2668888888888885
121729,17:10:00,C,3,102,97.71522222222224,93.5398888888889,3.9626666666666663
121729,17:10:00,D,3,83,96.91588888888889,92.76577777777779,3.406
121729,17:15:00,C,3,104,97.96655555555556,93.64366666666668,3.9983333333333335
121729,17:15:00,D,3,87,96.20899999999999,91.47777777777777,3.7485555555555554
121729,17:20:00,C,3,102,98.29477777777778,94.28555555555556,3.963
121729,17:20:00,D,3,87,96.2681111111111,91.89777777777778,3.654888888888889
121729,17:25:00,C,3,103,99.06444444444443,95.00911111111111,3.8583333333333334
121729,17:25:00,D,3,86,96.974,92.8837777777778,3.491222222222222
121729,17:30:00,C,3,102,98.4798888888889,94.33655555555556,3.922888888888889
121729,17:30:00,D,3,84,96.64688888888888,92.06488888888889,3.531888888888889
121729,17:35:00,C,3,108,98.45100000000001,94.42388888888888,4.138111111111111
121729,17:35:00,D,3,84,96.90577777777779,92.53022222222222,3.4212222222222226
121729,17:40:00,C,3,118,97.54722222222222,93.61588888888889,4.454111111111112
121729,17:40:00,D,3,83,96.35077777777778,91.45566666666667,3.4763333333333333
121729,17:45:00,C,3,117,97.472,93.53133333333334,4.475666666666667
121729,17:45:00,D,3,86,96.70722222222221,92.40555555555555,3.4648888888888885
121729,17:50:00,C,3,116,98.324,94.487,4.3534444444444444
121729,17:50:00,D,3,87,95.80255555555556,91.32588888888888,3.6073333333333335
121729,17:55:00,C,3,114,97.80922222222222,93.82133333333333,4.322
121729,17:55:00,D,3,85,96.5441111111111,92.474,3.425222222222222
121729,18:00:00,C,3,112,97.57733333333333,93.75844444444445,4.314111111111111
121729,18:00:00,D,3,83,96.31322222222222,92.04422222222222,3.4074444444444447
121729,18:05:00,C,3,113,97.27588888888889,93.32322222222223,4.308222222222223
121729,18:05:00,D,3,85,96.48199999999999,92.65355555555556,3.375111111111111
121729,18:10:00,C,3,119,96.55388888888889,92.49811111111111,4.553333333333334
121729,18:10:00,D,3,86,96.61477777777777,92.57066666666667,3.433
121729,18:15:00,C,3,120,96.93577777777777,92.97377777777777,4.515555555555555
121729,18:15:00,D,3,88,96.10466666666667,91.74144444444444,3.599888888888889
121729,18:20:00,C,3,120,96.65044444444446,92.93922222222223,4.595666666666667
121729,18:20:00,D,3,90,96.09,92.20366666666666,3.5414444444444446
121729,18:25:00,C,3,115,96.02544444444446,92.31144444444445,4.405333333333333
121729,18:25:00,D,3,87,95.79499999999999,91.85155555555555,3.4557777777777776
121729,18:30:00,C,3,112,96.35244444444444,92.63544444444445,4.278888888888889
121729,18:30:00,D,3,85,96.031,91.722,3.490111111111111
121729,18:35:00,C,3,112,96.19744444444444,92.32111111111111,4.197333333333333
121729,18:35:00,D,3,84,95.67922222222221,91.65355555555556,3.363
121729,18:40:00,C,3,113,95.965,92.13877777777778,4.238333333333333
121729,18:40:00,D,3,83,95.25777777777779,90.89111111111112,3.398222222222222
121729,18:45:00,C,3,111,95.6918888888889,91.98233333333333,4.192222222222222
121729,18:45:00,D,3,85,95.6768888888889,91.83922222222223,3.4414444444444445
121729,18:50:00,C,3,107,95.97455555555554,92.20544444444444,4.065
121729,18:50:00,D,3,86,95.14788888888889,90.7728888888889,3.4392222222222224
121729,18:55:00,C,3,105,96.24555555555555,92.36966666666667,4.002
121729,18:55:00,D,3,86,95.3428888888889,91.33788888888888,3.470666666666667
121729,19:00:00,C,3,105,96.18155555555556,92.38044444444444,4.064333333333334
121729,19:00:00,D,3,86,94.82966666666667,90.99155555555555,3.479111111111111
121729,19:05:00,C,3,103,95.36244444444445,91.56977777777779,3.9473333333333334
121729,19:05:00,D,3,84,95.09255555555555,91.20966666666668,3.3893333333333335
121729,19:10:00,C,3,106,95.50477777777778,91.74499999999999,4.067222222222222
121729,19:10:00,D,3,85,95.00955555555556,90.9768888888889,3.4422222222222225
121729,19:15:00,C,3,102,95.398,91.44633333333333,3.8830000000000005
121729,19:15:00,D,3,86,94.7038888888889,90.18733333333333,3.5741111111111112
121729,19:20:00,C,3,101,95.16422222222224,91.25477777777778,3.875222222222222
121729,19:20:00,D,3,82,94.97277777777776,91.13322222222222,3.351777777777778
121729,19:25:00,C,3,97,95.64288888888889,91.77933333333333,3.743888888888889
121729,19:25:00,D,3,81,95.29477777777778,91.23722222222223,3.2454444444444444
121729,19:30:00,C,3,94,95.28177777777779,91.47,3.6396666666666664
121729,19:30:00,D,3,78,95.47655555555555,91.52711111111111,3.1786666666666665
121729,19:35:00,C,3,91,95.90266666666666,92.00022222222222,3.48
121729,19:35:00,D,3,77,95.65477777777778,91.65322222222221,3.0946666666666665
121729,19:40:00,C,3,93,95.964,92.06466666666667,3.535888888888889
121729,19:40:00,D,3,77,95.77433333333335,91.40422222222222,3.0716666666666663
121729,19:45:00,C,3,91,96.16644444444444,91.97711111111111,3.4793333333333334
121729,19:45:00,D,3,72,96.63722222222222,92.23922222222222,2.7916666666666665
121729,19:50:00,C,3,88,96.76544444444444,92.75,3.3115555555555556
121729,19:50:00,D,3,72,96.32722222222223,92.22588888888889,2.8758888888888885
121729,19:55:00,C,3,83,97.56488888888889,93.63422222222222,3.0925555555555553
121729,19:55:00,D,3,67,96.59200000000001,92.19933333333334,2.6976666666666667
121729,20:00:00,C,3,79,96.85933333333334,92.79333333333332,3.018555555555556
121729,20:00:00,D,3,65,96.50244444444444,91.80177777777777,2.6367777777777777
121730,17:00:00,C,3,112,99.18866666666666,95.99011111111112,4.258555555555556
121730,17:00:00,D,3,94,100.20788888888887,96.235,3.668
121730,17:05:00,C,3,116,99.33777777777777,96.10166666666666,4.440444444444444
121730,17:05:00,D,3,98,99.7418888888889,96.01077777777778,3.7755555555555556
121730,17:10:00,C,3,123,99.1361111111111,95.91844444444445,4.655
121730,17:10:00,D,3,104,99.19433333333333,95.38988888888889,3.997888888888889
121730,17:15:00,C,3,127,99.14833333333334,95.91366666666666,4.768
121730,17:15:00,D,3,107,99.56655555555555,95.87222222222222,4.2011111111111115
121730,17:20:00,C,3,127,99.22533333333334,96.1138888888889,4.836666666666667
121730,17:20:00,D,3,109,99.83833333333334,96.18977777777778,4.101333333333334
121730,17:25:00,C,3,128,99.70822222222222,96.52144444444444,4.783222222222222
121730,17:25:00,D,3,108,100.18522222222222,96.19777777777777,4.006444444444444
121730,17:30:00,C,3,127,99.5788888888889,96.395,4.7491111111111115
121730,17:30:00,D,3,109,100.2221111111111,96.50333333333333,4.103
121730,17:35:00,C,3,136,99.03566666666667,95.73577777777777,5.109222222222222
121730,17:35:00,D,3,105,99.82688888888889,96.32855555555555,3.956888888888889
121730,17:40:00,C,3,144,98.39744444444445,95.23877777777777,5.390777777777778
121730,17:40:00,D,3,107,99.55766666666668,96.02555555555554,3.9856666666666665
121730,17:45:00,C,3,145,98.51555555555555,95.527,5.3773333333333335
121730,17:45:00,D,3,109,99.47733333333332,96.06388888888888,4.106222222222223
121730,17:50:00,C,3,146,98.70011111111111,95.537,5.3948888888888895
121730,17:50:00,D,3,111,98.87755555555555,95.2491111111111,4.238666666666667
121730,17:55:00,C,3,143,98.65088888888889,95.44422222222222,5.274777777777778
121730,17:55:00,D,3,108,99.22344444444445,95.89522222222222,4.011777777777778
121730,18:00:00,C,3,144,98.02422222222222,94.711,5.395666666666667
121730,18:00:00,D,3,108,99.06055555555557,95.29988888888889,3.9743333333333335
121730,18:05:00,C,3,141,98.14233333333333,94.88422222222222,5.291
121730,18:05:00,D,3,112,98.40644444444445,94.83755555555555,4.163
121730,18:10:00,C,3,148,97.24544444444444,94.0318888888889,5.570777777777778
121730,18:10:00,D,3,114,98.38199999999999,94.89633333333333,4.2364444444444445
121730,18:15:00,C,3,149,97.28566666666666,94.08466666666668,5.553444444444445
121730,18:15:00,D,3,117,98.18333333333334,94.85244444444444,4.2908888888888885
121730,18:20:00,C,3,151,97.53977777777777,94.38688888888889,5.6081111111111115
121730,18:20:00,D,3,119,97.836,94.26388888888889,4.350555555555555
121730,18:25:00,C,3,145,97.15188888888889,93.91977777777778,5.431555555555556
121730,18:25:00,D,3,113,97.661,94.2691111111111,4.231222222222223
121730,18:30:00,C,3,143,97.07088888888887,93.86433333333332,5.343555555555556
121730,18:30:00,D,3,111,97.96388888888889,94.66655555555555,4.17
121730,18:35:00,C,3,144,96.96411111111112,93.83866666666667,5.318
121730,18:35:00,D,3,108,97.64200000000001,94.18988888888889,4.040333333333333
121730,18:40:00,C,3,142,96.74011111111112,93.44733333333333,5.241
121730,18:40:00,D,3,108,97.70466666666667,94.30333333333333,4.012888888888889
121730,18:45:00,C,3,142,96.52555555555554,93.27911111111112,5.236888888888889
121730,18:45:00,D,3,110,97.94777777777777,94.58977777777778,4.122333333333334
121730,18:50:00,C,3,136,97.35277777777777,94.14699999999999,4.993333333333333
121730,18:50:00,D,3,110,97.47099999999999,94.05155555555555,4.079666666666667
121730,18:55:00,C,3,135,96.65633333333334,93.42466666666665,5.073222222222222
121730,18:55:00,D,3,110,97.1178888888889,93.90877777777779,4.106111111111111
121730,19:00:00,C,3,133,97.03055555555555,93.87677777777778,4.994555555555555
121730,19:00:00,D,3,109,97.44266666666667,94.15444444444444,4.065888888888889
121730,19:05:00,C,3,130,96.63766666666666,93.45133333333334,4.866888888888889
121730,19:05:00,D,3,108,97.26466666666667,93.99422222222222,4.003555555555556
121730,19:10:00,C,3,133,96.62700000000001,93.3831111111111,4.956666666666667
121730,19:10:00,D,3,106,97.02755555555555,93.7301111111111,3.997444444444444
121730,19:15:00,C,3,129,96.96222222222222,93.7451111111111,4.754555555555556
121730,19:15:00,D,3,108,97.32366666666665,94.00555555555556,4.060777777777778
121730,19:20:00,C,3,125,97.10711111111111,93.675,4.643555555555555
121730,19:20:00,D,3,105,97.02966666666667,93.734,3.9374444444444445
121730,19:25:00,C,3,121,97.7038888888889,94.427,4.549333333333333
121730,19:25:00,D,3,101,97.79688888888889,94.68577777777777,3.713
121730,19:30:00,C,3,118,97.41866666666667,93.96766666666667,4.382444444444444
121730,19:30:00,D,3,98,97.88733333333334,94.66133333333333,3.642444444444444
121730,19:35:00,C,3,113,97.598,94.08577777777776,4.1915555555555555
121730,19:35:00,D,3,96,97.94344444444444,94.34744444444445,3.533444444444444
121730,19:40:00,C,3,114,97.98944444444443,94.74333333333333,4.178111111111111
121730,19:40:00,D,3,95,98.59244444444444,95.03133333333334,3.4827777777777778
121730,19:45:00,C,3,112,98.4721111111111,95.17722222222223,4.124333333333333
121730,19:45:00,D,3,91,98.48955555555555,95.08966666666666,3.3195555555555556
121730,19:50:00,C,3,109,98.95988888888888,95.65855555555557,3.9363333333333332
121730,19:50:00,D,3,89,98.7491111111111,95.3688888888889,3.2454444444444444
121730,19:55:00,C,3,103,99.50266666666667,96.19033333333333,3.697888888888889
121730,19:55:00,D,3,84,98.94111111111111,95.44266666666667,3.0996666666666663
121730,20:00:00,C,3,98,99.22411111111111,95.84444444444445,3.563111111111111
121730,20:00:00,D,3,79,99.46477777777778,95.86566666666667,2.900111111111111
121731,17:00:00,C,5,274,82.04322222222223,77.19566666666667,7.640666666666666
121731,17:00:00,D,4,268,84.51433333333333,82.41122222222222,8.341888888888889
121731,17:05:00,C,5,283,81.88155555555555,76.98344444444444,7.8
121731,17:05:00,D,4,283,84.53444444444445,82.28466666666667,8.699444444444445
121731,17:10:00,C,5,307,81.75688888888888,77.10144444444444,8.32988888888889
121731,17:10:00,D,4,306,84.12100000000001,82.12922222222223,9.38
121731,17:15:00,C,5,314,81.925,77.45144444444445,8.421777777777779
121731,17:15:00,D,4,327,83.75733333333334,81.66377777777778,10.037222222222223
121731,17:20:00,C,5,314,81.431,76.618,8.507333333333333
121731,17:20:00,D,4,331,83.27711111111111,81.05866666666667,10.18588888888889
121731,17:25:00,C,5,304,81.757,77.21955555555556,8.567333333333332
121731,17:25:00,D,4,326,83.62777777777778,81.59611111111111,9.962777777777777
121731,17:30:00,C,5,300,81.23111111111112,76.76788888888889,8.662666666666667
121731,17:30:00,D,4,318,83.51611111111112,81.2331111111111,9.766222222222222
121731,17:35:00,C,5,306,79.70288888888889,74.837,9.584777777777777
121731,17:35:00,D,4,321,83.62133333333334,81.31077777777779,9.814222222222222
121731,17:40:00,C,5,319,78.82766666666666,74.10677777777778,10.537555555555555
121731,17:40:00,D,4,326,83.33922222222222,81.30544444444445,9.977666666666666
121731,17:45:00,C,5,328,77.98166666666667,73.46755555555555,10.976222222222223
121731,17:45:00,D,4,334,82.93577777777779,80.81144444444445,10.261
121731,17:50:00,C,5,327,77.71511111111111,73.02755555555557,11.10988888888889
121731,17:50:00,D,4,337,82.3908888888889,80.16833333333332,10.386222222222223
121731,17:55:00,C,5,307,78.05533333333332,73.41888888888889,10.690777777777777
121731,17:55:00,D,4,331,82.46077777777778,80.333,10.237333333333334
121731,18:00:00,C,5,309,77.17811111111111,72.53577777777778,10.782333333333334
121731,18:00:00,D,4,331,82.19833333333334,79.93344444444445,10.302333333333333
121731,18:05:00,C,5,306,77.76277777777777,73.18866666666666,10.962555555555555
121731,18:05:00,D,4,340,81.60688888888889,79.30366666666667,10.590888888888887
121731,18:10:00,C,5,328,76.45911111111111,71.99822222222222,11.758111111111111
121731,18:10:00,D,4,356,80.9661111111111,78.70244444444445,11.14188888888889
121731,18:15:00,C,5,330,74.57933333333334,70.22066666666666,12.91911111111111
121731,18:15:00,D,4,362,80.61855555555556,78.40666666666667,11.302555555555555
121731,18:20:00,C,5,329,74.00044444444444,69.422,12.892444444444443
121731,18:20:00,D,4,363,80.12022222222222,77.72200000000001,11.367444444444445
121731,18:25:00,C,5,315,74.05044444444444,69.71755555555555,12.854666666666667
121731,18:25:00,D,4,366,79.87044444444444,77.72755555555555,11.405444444444445
121731,18:30:00,C,5,304,73.50577777777778,68.94288888888889,13.042777777777777
121731,18:30:00,D,4,358,80.12333333333333,78.033,11.164111111111112
121731,18:35:00,C,5,294,74.10222222222222,69.72866666666667,12.584333333333332
121731,18:35:00,D,4,356,79.91600000000001,77.76211111111111,11.176444444444444
121731,18:40:00,C,5,298,73.59444444444445,69.08577777777778,12.816
121731,18:40:00,D,4,359,79.90655555555556,77.7158888888889,11.261666666666667
121731,18:45:00,C,5,303,73.41544444444445,68.41155555555555,12.674333333333333
121731,18:45:00,D,4,363,80.12455555555556,77.99588888888889,11.32611111111111
121731,18:50:00,C,5,301,73.88433333333333,69.11822222222223,12.28788888888889
121731,18:50:00,D,4,360,80.03977777777777,77.8338888888889,11.258999999999999
121731,18:55:00,C,5,292,74.86566666666667,70.22622222222222,11.862555555555558
121731,18:55:00,D,4,356,80.06677777777779,77.92911111111111,11.141777777777778
121731,19:00:00,C,5,277,75.68900000000001,71.10344444444445,10.792777777777777
121731,19:00:00,D,4,358,79.89144444444445,77.70211111111111,11.18211111111111
121731,19:05:00,C,5,274,76.15633333333334,71.34466666666665,10.569888888888888
121731,19:05:00,D,4,358,79.89755555555556,77.77388888888889,11.192666666666668
121731,19:10:00,C,5,273,76.01222222222222,71.28233333333333,10.526777777777777
121731,19:10:00,D,4,359,79.89566666666666,77.72377777777778,11.206333333333333
121731,19:15:00,C,5,280,75.66533333333334,70.99466666666666,10.559222222222223
121731,19:15:00,D,4,358,79.40688888888889,77.24811111111111,11.231666666666667
121731,19:20:00,C,5,277,76.45055555555555,71.74677777777778,10.053444444444445
121731,19:20:00,D,4,358,79.24288888888888,77.12333333333333,11.261333333333333
121731,19:25:00,C,5,269,77.25577777777777,72.488,9.655888888888889
121731,19:25:00,D,4,353,79.53822222222222,77.352,11.040222222222223
121731,19:30:00,C,5,262,78.25955555555555,73.64233333333334,8.801222222222222
121731,19:30:00,D,4,348,79.69066666666666,77.43155555555556,10.858555555555556
121731,19:35:00,C,5,257,78.42644444444444,73.74533333333333,8.605444444444444
121731,19:35:00,D,4,337,80.02955555555556,77.77711111111111,10.518555555555555
121731,19:40:00,C,5,254,78.57477777777778,73.493,8.590111111111112
121731,19:40:00,D,4,332,80.59677777777777,78.41166666666666,10.243555555555556
121731,19:45:00,C,5,249,79.65088888888889,74.97255555555556,8.264777777777779
121731,19:45:00,D,4,322,80.963,78.67466666666667,9.962
121731,19:50:00,C,5,252,79.474,74.387,8.165999999999999
121731,19:50:00,D,4,310,81.4298888888889,79.28855555555556,9.576444444444444
121731,19:55:00,C,5,245,80.49600000000001,75.49855555555555,7.974444444444445
121731,19:55:00,D,4,293,82.30888888888889,80.05366666666667,8.883333333333333
121731,20:00:00,C,5,229,81.6048888888889,76.59955555555555,7.153777777777778
121731,20:00:00,D,4,280,82.43288888888888,79.92766666666667,8.466000000000001
121732,17:00:00,C,4,298,71.24066666666667,68.16822222222223,11.485111111111111
121732,17:00:00,D,4,290,72.29288888888888,69.96055555555556,11.315777777777777
121732,17:05:00,C,4,304,70.4828888888889,67.42677777777777,11.773
121732,17:05:00,D,4,303,71.76255555555555,69.38877777777778,11.934555555555555
121732,17:10:00,C,4,325,69.63166666666667,66.50955555555555,12.729666666666667
121732,17:10:00,D,4,326,71.65077777777778,69.45377777777777,12.576666666666668
121732,17:15:00,C,4,331,68.04077777777778,64.72866666666667,14.103222222222222
121732,17:15:00,D,4,346,70.72644444444444,68.38377777777778,13.563555555555556
121732,17:20:00,C,4,327,67.92022222222222,64.47322222222222,14.158444444444445
121732,17:20:00,D,4,349,70.06533333333333,67.93522222222222,13.609666666666666
121732,17:25:00,C,4,317,67.821,64.557,14.204666666666668
121732,17:25:00,D,4,345,70.32644444444445,68.27966666666667,13.522777777777778
121732,17:30:00,C,4,312,68.33677777777778,65.08166666666668,14.186333333333334
121732,17:30:00,D,4,338,70.49577777777777,68.23322222222222,13.253444444444444
121732,17:35:00,C,4,321,68.36044444444444,65.088,14.199444444444445
121732,17:35:00,D,4,337,70.24722222222222,67.98266666666666,13.295333333333332
121732,17:40:00,C,4,339,67.33688888888888,64.203,14.709777777777779
121732,17:40:00,D,4,343,69.80044444444444,67.57644444444445,13.534333333333333
121732,17:45:00,C,4,346,66.64055555555555,63.440777777777775,15.117555555555555
121732,17:45:00,D,4,347,69.30144444444444,66.99222222222222,13.81411111111111
121732,17:50:00,C,4,348,65.60066666666665,62.36055555555556,15.880777777777778
121732,17:50:00,D,4,349,68.98388888888888,66.67466666666667,13.814
121732,17:55:00,C,4,322,66.018,62.54911111111111,15.214888888888888
121732,17:55:00,D,4,349,69.35144444444444,67.03155555555556,13.288
121732,18:00:00,C,4,319,65.78766666666667,62.150111111111116,15.225333333333333
121732,18:00:00,D,4,347,69.59177777777778,67.41122222222222,13.006
